transaction_id,customer_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id,days_to_burn,join_date,city_id,gender_id,city_name,gender_name,merchant_id,merchant_name
691,206,2023-07-16,burned,PcS-619,2023-10-11,7,87.0,2021-08-13,9,1,Tanta,Male,7,Berry-Anderson
692,788,2024-03-26,subscribed,Yvh-354,,10,,2024-01-25,6,1,Suez,Male,13,Thomas-Nelson
693,978,2024-06-29,subscribed,VTH-855,,3,,2023-10-13,8,1,El-Mahalla El-Kubra,Male,8,Medina-Foster
694,768,2024-04-07,subscribed,afI-068,,8,,2024-03-11,15,1,Aswan,Male,20,Griffin-Leblanc
695,266,2022-12-19,subscribed,aQw-814,,3,,2022-06-21,1,1,Cairo,Male,8,Medina-Foster
696,537,2024-02-07,burned,otN-951,2024-03-03,1,25.0,2022-08-21,3,1,Giza,Male,11,"Smith, Lawson and Hernandez"
697,962,2023-02-21,subscribed,vvE-160,,10,,2021-10-17,15,2,Aswan,Female,13,Thomas-Nelson
698,793,2024-01-13,burned,WOi-599,2024-01-18,5,5.0,2023-08-26,9,1,Tanta,Male,9,"Campbell, Shaffer and Martinez"
699,253,2024-05-13,burned,uNh-963,2024-07-18,2,66.0,2024-04-20,16,2,Minya,Female,18,Lewis LLC
700,822,2024-07-14,subscribed,rJl-587,,10,,2024-06-14,20,2,Sohag,Female,13,Thomas-Nelson
701,289,2024-04-01,subscribed,uQg-477,,6,,2024-03-22,6,2,Suez,Female,15,Butler-Gomez
702,164,2023-02-20,subscribed,LWO-850,,10,,2022-09-06,12,2,Fayyum,Female,13,Thomas-Nelson
703,95,2024-07-11,subscribed,Uip-491,,9,,2024-07-09,8,1,El-Mahalla El-Kubra,Male,13,Thomas-Nelson
704,782,2023-06-06,burned,vFU-665,2023-07-15,1,39.0,2023-04-28,20,2,Sohag,Female,11,"Smith, Lawson and Hernandez"
705,833,2024-02-22,burned,INb-885,2024-05-12,4,80.0,2022-06-19,11,1,Ismailia,Male,15,Butler-Gomez
706,110,2024-06-21,subscribed,ZPj-880,,1,,2024-05-01,3,1,Giza,Male,11,"Smith, Lawson and Hernandez"
707,336,2024-07-13,burned,orn-696,2024-08-15,1,33.0,2024-07-09,17,1,Damanhur,Male,11,"Smith, Lawson and Hernandez"
708,822,2024-06-23,burned,vzv-113,2024-07-05,8,12.0,2024-06-14,20,2,Sohag,Female,20,Griffin-Leblanc
709,238,2022-09-04,burned,CzM-995,2022-10-02,2,28.0,2022-07-29,11,2,Ismailia,Female,18,Lewis LLC
710,381,2024-05-28,subscribed,UdQ-547,,1,,2022-06-03,19,2,Qena,Female,11,"Smith, Lawson and Hernandez"
711,436,2023-10-08,burned,GMW-081,2023-11-22,8,45.0,2023-10-06,17,2,Damanhur,Female,20,Griffin-Leblanc
712,899,2024-04-10,subscribed,sOp-473,,4,,2024-03-15,8,1,El-Mahalla El-Kubra,Male,15,Butler-Gomez
713,483,2023-01-12,subscribed,Dyw-499,,3,,2021-07-25,15,1,Aswan,Male,8,Medina-Foster
714,937,2023-08-14,burned,suT-411,2023-09-07,4,24.0,2022-10-04,4,1,Shubra El-Kheima,Male,15,Butler-Gomez
715,902,2023-06-15,burned,VNt-970,2023-06-17,5,2.0,2023-01-29,19,1,Qena,Male,9,"Campbell, Shaffer and Martinez"
716,25,2024-06-20,subscribed,eMA-560,,1,,2022-12-12,19,1,Qena,Male,11,"Smith, Lawson and Hernandez"
717,653,2024-06-03,burned,nEF-439,2024-06-11,1,8.0,2022-10-10,16,1,Minya,Male,11,"Smith, Lawson and Hernandez"
718,117,2024-01-05,burned,shA-083,2024-03-03,3,58.0,2023-06-25,15,1,Aswan,Male,8,Medina-Foster
719,482,2024-02-29,subscribed,UTH-635,,6,,2022-03-18,19,1,Qena,Male,15,Butler-Gomez
720,392,2024-05-28,subscribed,RDp-064,,1,,2022-08-01,16,2,Minya,Female,11,"Smith, Lawson and Hernandez"
721,917,2024-04-18,subscribed,bGK-998,,2,,2024-03-29,6,1,Suez,Male,18,Lewis LLC
722,994,2023-10-03,subscribed,Xxc-995,,7,,2023-02-18,20,2,Sohag,Female,7,Berry-Anderson
723,964,2024-03-31,burned,AcG-601,2024-04-20,1,20.0,2024-01-20,11,2,Ismailia,Female,11,"Smith, Lawson and Hernandez"
724,537,2024-04-13,burned,tSz-334,2024-04-13,7,0.0,2022-08-21,3,1,Giza,Male,7,Berry-Anderson
725,79,2023-09-28,subscribed,SQK-556,,4,,2021-11-06,1,1,Cairo,Male,15,Butler-Gomez
726,580,2024-04-14,subscribed,Ypv-027,,10,,2023-11-28,4,2,Shubra El-Kheima,Female,13,Thomas-Nelson
727,173,2023-11-30,subscribed,Drb-096,,6,,2023-01-20,2,1,Alexandria,Male,15,Butler-Gomez
728,956,2022-03-28,burned,PoV-569,2022-04-22,8,25.0,2022-01-01,11,2,Ismailia,Female,20,Griffin-Leblanc
729,12,2023-08-18,subscribed,FTW-078,,9,,2023-03-03,3,1,Giza,Male,13,Thomas-Nelson
730,800,2022-09-19,burned,Hdx-356,2022-11-06,6,48.0,2022-07-14,2,2,Alexandria,Female,15,Butler-Gomez
731,128,2023-12-14,subscribed,oqp-485,,9,,2021-12-28,15,2,Aswan,Female,13,Thomas-Nelson
732,608,2024-07-11,subscribed,ZEg-424,,4,,2023-11-29,15,1,Aswan,Male,15,Butler-Gomez
733,92,2023-07-18,subscribed,ZYn-052,,6,,2022-12-18,9,2,Tanta,Female,15,Butler-Gomez
734,653,2024-05-12,burned,gcX-099,2024-05-28,8,16.0,2022-10-10,16,1,Minya,Male,20,Griffin-Leblanc
735,543,2024-06-30,burned,BOL-202,2024-09-22,9,84.0,2024-04-21,9,2,Tanta,Female,13,Thomas-Nelson
736,846,2024-03-29,burned,KuI-877,2024-04-03,3,5.0,2023-10-17,20,1,Sohag,Male,8,Medina-Foster
737,532,2023-05-22,subscribed,spw-239,,2,,2022-04-04,12,1,Fayyum,Male,18,Lewis LLC
738,658,2024-05-09,burned,UbB-581,2024-06-03,6,25.0,2023-09-12,2,2,Alexandria,Female,15,Butler-Gomez
739,989,2023-11-18,burned,WCQ-346,2023-11-30,4,12.0,2022-07-19,15,2,Aswan,Female,15,Butler-Gomez
740,828,2024-04-25,subscribed,VUC-888,,1,,2024-01-12,6,1,Suez,Male,11,"Smith, Lawson and Hernandez"
741,447,2024-05-04,subscribed,ljI-474,,8,,2024-01-24,4,1,Shubra El-Kheima,Male,20,Griffin-Leblanc
742,390,2023-09-29,burned,ohX-691,2023-12-02,9,64.0,2021-12-12,12,1,Fayyum,Male,13,Thomas-Nelson
743,672,2024-07-14,burned,BxM-780,2024-09-27,9,75.0,2024-04-15,6,1,Suez,Male,13,Thomas-Nelson
744,861,2022-08-09,burned,NJE-735,2022-10-20,2,72.0,2022-03-26,11,2,Ismailia,Female,18,Lewis LLC
745,43,2023-04-08,burned,Hlg-343,2023-05-06,9,28.0,2021-09-10,12,2,Fayyum,Female,13,Thomas-Nelson
746,254,2024-02-15,subscribed,cHq-285,,7,,2023-12-27,9,1,Tanta,Male,7,Berry-Anderson
747,130,2023-08-20,subscribed,BfA-847,,5,,2022-04-18,4,2,Shubra El-Kheima,Female,9,"Campbell, Shaffer and Martinez"
748,60,2023-01-07,subscribed,HyR-504,,7,,2022-10-13,10,1,Asyut,Male,7,Berry-Anderson
749,663,2022-06-27,burned,NMj-771,2022-08-15,9,49.0,2022-04-08,2,1,Alexandria,Male,13,Thomas-Nelson
750,467,2023-09-25,burned,JfV-901,2023-12-13,8,79.0,2023-02-26,17,2,Damanhur,Female,20,Griffin-Leblanc
751,287,2024-03-23,subscribed,eFh-281,,6,,2022-03-11,12,1,Fayyum,Male,15,Butler-Gomez
752,517,2024-07-06,subscribed,PtZ-061,,4,,2024-06-23,5,2,Port Said,Female,15,Butler-Gomez
753,467,2023-07-10,burned,CLn-432,2023-09-22,1,74.0,2023-02-26,17,2,Damanhur,Female,11,"Smith, Lawson and Hernandez"
754,930,2024-07-06,burned,aUN-388,2024-09-11,6,67.0,2023-06-28,4,2,Shubra El-Kheima,Female,15,Butler-Gomez
755,778,2023-04-20,subscribed,FDK-146,,3,,2022-06-28,10,2,Asyut,Female,8,Medina-Foster
756,345,2023-11-17,subscribed,GQc-844,,6,,2022-07-01,12,1,Fayyum,Male,15,Butler-Gomez
757,642,2024-01-07,subscribed,Fjp-503,,6,,2023-12-11,2,2,Alexandria,Female,15,Butler-Gomez
758,382,2024-04-29,burned,Ptw-505,2024-07-17,4,79.0,2024-03-12,5,1,Port Said,Male,15,Butler-Gomez
759,779,2022-03-17,burned,BrO-094,2022-05-24,2,68.0,2021-12-09,9,2,Tanta,Female,18,Lewis LLC
760,690,2024-06-05,burned,hXH-674,2024-08-18,9,74.0,2023-04-18,11,1,Ismailia,Male,13,Thomas-Nelson
761,253,2024-05-24,burned,MwH-175,2024-08-11,2,79.0,2024-04-20,16,2,Minya,Female,18,Lewis LLC
762,927,2024-04-22,burned,JhT-208,2024-04-28,3,6.0,2023-09-10,6,2,Suez,Female,8,Medina-Foster
763,56,2023-10-02,burned,fQb-935,2023-12-20,10,79.0,2023-06-19,4,2,Shubra El-Kheima,Female,13,Thomas-Nelson
764,463,2023-03-07,subscribed,uJz-849,,1,,2021-08-01,13,2,Zagazig,Female,11,"Smith, Lawson and Hernandez"
765,457,2023-09-04,subscribed,CFP-880,,7,,2023-06-11,18,2,Beni Suef,Female,7,Berry-Anderson
766,983,2024-04-19,burned,jjN-058,2024-07-04,1,76.0,2024-03-28,5,2,Port Said,Female,11,"Smith, Lawson and Hernandez"
767,83,2024-04-08,subscribed,hOK-534,,9,,2022-06-16,19,2,Qena,Female,13,Thomas-Nelson
768,905,2024-04-02,burned,xhn-757,2024-06-03,1,62.0,2023-12-22,3,1,Giza,Male,11,"Smith, Lawson and Hernandez"
769,99,2024-02-29,subscribed,oqu-240,,5,,2024-01-26,16,2,Minya,Female,9,"Campbell, Shaffer and Martinez"
770,149,2024-03-01,burned,dxM-272,2024-04-27,7,57.0,2022-10-19,7,1,Mansoura,Male,7,Berry-Anderson
771,329,2023-06-16,subscribed,tOZ-024,,3,,2021-10-22,14,2,Damietta,Female,8,Medina-Foster
772,156,2024-06-04,subscribed,tks-641,,9,,2024-05-22,10,2,Asyut,Female,13,Thomas-Nelson
773,190,2023-03-31,burned,DvM-456,2023-05-20,8,50.0,2022-05-23,11,2,Ismailia,Female,20,Griffin-Leblanc
774,494,2022-09-30,burned,efM-797,2022-10-20,3,20.0,2022-09-18,7,1,Mansoura,Male,8,Medina-Foster
775,883,2023-09-18,subscribed,djg-656,,5,,2022-02-13,8,1,El-Mahalla El-Kubra,Male,9,"Campbell, Shaffer and Martinez"
776,263,2023-09-12,subscribed,zgp-229,,7,,2023-06-07,7,2,Mansoura,Female,7,Berry-Anderson
777,80,2022-11-25,burned,okC-173,2023-02-06,4,73.0,2022-08-25,12,1,Fayyum,Male,15,Butler-Gomez
778,400,2024-07-14,subscribed,VWH-523,,5,,2024-03-04,2,2,Alexandria,Female,9,"Campbell, Shaffer and Martinez"
779,764,2024-03-22,burned,xxQ-803,2024-04-30,3,39.0,2024-02-06,3,2,Giza,Female,8,Medina-Foster
780,609,2024-03-08,burned,scv-253,2024-05-31,9,84.0,2022-11-15,17,2,Damanhur,Female,13,Thomas-Nelson
781,260,2023-12-02,subscribed,rKJ-682,,10,,2023-09-15,16,2,Minya,Female,13,Thomas-Nelson
782,772,2023-10-14,burned,JYk-665,2023-11-03,9,20.0,2023-02-01,15,1,Aswan,Male,13,Thomas-Nelson
783,615,2023-01-04,subscribed,RLf-185,,7,,2022-12-11,9,2,Tanta,Female,7,Berry-Anderson
784,552,2024-02-29,subscribed,Bhc-539,,10,,2021-11-29,12,1,Fayyum,Male,13,Thomas-Nelson
785,785,2023-12-25,burned,KDs-730,2024-03-01,2,67.0,2023-09-23,6,1,Suez,Male,18,Lewis LLC
786,101,2024-06-14,subscribed,owx-878,,7,,2022-12-13,3,1,Giza,Male,7,Berry-Anderson
787,359,2022-11-01,burned,APK-186,2023-01-12,7,72.0,2022-08-17,18,1,Beni Suef,Male,7,Berry-Anderson
788,380,2024-03-14,burned,qZa-637,2024-05-20,5,67.0,2022-02-12,16,1,Minya,Male,9,"Campbell, Shaffer and Martinez"
789,820,2024-01-18,burned,PFy-810,2024-03-18,9,60.0,2023-04-29,20,1,Sohag,Male,13,Thomas-Nelson
790,221,2024-04-18,subscribed,KLF-091,,3,,2022-12-31,17,2,Damanhur,Female,8,Medina-Foster
791,820,2024-06-02,burned,yJO-447,2024-08-05,4,64.0,2023-04-29,20,1,Sohag,Male,15,Butler-Gomez
792,420,2023-03-12,subscribed,bcl-055,,1,,2022-09-24,5,2,Port Said,Female,11,"Smith, Lawson and Hernandez"
793,124,2024-04-05,burned,otO-998,2024-04-16,6,11.0,2023-09-12,4,2,Shubra El-Kheima,Female,15,Butler-Gomez
794,422,2023-02-26,burned,tQG-156,2023-04-26,4,59.0,2022-05-07,3,1,Giza,Male,15,Butler-Gomez
795,231,2024-03-31,burned,jJa-991,2024-04-24,1,24.0,2024-02-27,19,1,Qena,Male,11,"Smith, Lawson and Hernandez"
796,690,2024-01-29,subscribed,xFo-805,,2,,2023-04-18,11,1,Ismailia,Male,18,Lewis LLC
797,63,2023-01-27,subscribed,slW-388,,3,,2021-12-22,16,2,Minya,Female,8,Medina-Foster
798,485,2024-07-02,burned,fgH-421,2024-07-22,9,20.0,2024-06-14,5,2,Port Said,Female,13,Thomas-Nelson
799,628,2024-02-22,burned,fUI-653,2024-04-25,8,63.0,2022-11-30,10,2,Asyut,Female,20,Griffin-Leblanc
800,703,2022-10-30,subscribed,oYa-041,,7,,2022-05-24,3,1,Giza,Male,7,Berry-Anderson
801,574,2023-09-01,subscribed,dKV-931,,4,,2023-06-24,10,1,Asyut,Male,15,Butler-Gomez
802,768,2024-06-07,subscribed,rqc-808,,1,,2024-03-11,15,1,Aswan,Male,11,"Smith, Lawson and Hernandez"
803,483,2024-06-28,burned,JiY-121,2024-07-26,8,28.0,2021-07-25,15,1,Aswan,Male,20,Griffin-Leblanc
804,519,2024-04-25,subscribed,jXO-750,,4,,2021-08-09,19,2,Qena,Female,15,Butler-Gomez
805,155,2023-09-30,burned,WQJ-074,2023-11-25,3,56.0,2023-05-12,19,1,Qena,Male,8,Medina-Foster
806,92,2024-04-20,subscribed,zRm-192,,9,,2022-12-18,9,2,Tanta,Female,13,Thomas-Nelson
807,982,2023-06-24,burned,YpC-335,2023-07-25,10,31.0,2021-09-19,14,2,Damietta,Female,13,Thomas-Nelson
808,526,2023-11-30,burned,zUL-439,2023-12-27,4,27.0,2022-04-08,7,1,Mansoura,Male,15,Butler-Gomez
809,455,2024-07-10,burned,pLC-401,2024-09-07,4,59.0,2024-03-09,16,1,Minya,Male,15,Butler-Gomez
810,741,2023-08-14,subscribed,jbP-983,,9,,2023-01-30,7,1,Mansoura,Male,13,Thomas-Nelson
811,598,2023-01-19,subscribed,Poe-886,,2,,2023-01-10,5,1,Port Said,Male,18,Lewis LLC
812,645,2024-02-09,subscribed,vVv-581,,5,,2022-11-21,2,1,Alexandria,Male,9,"Campbell, Shaffer and Martinez"
813,510,2024-02-12,burned,Dtf-216,2024-04-08,4,56.0,2022-12-28,13,1,Zagazig,Male,15,Butler-Gomez
814,183,2024-07-06,burned,IiL-351,2024-09-04,9,60.0,2024-06-27,11,2,Ismailia,Female,13,Thomas-Nelson
815,386,2024-01-28,subscribed,Viu-324,,5,,2023-09-23,17,2,Damanhur,Female,9,"Campbell, Shaffer and Martinez"
816,574,2023-09-25,burned,mpV-068,2023-10-14,9,19.0,2023-06-24,10,1,Asyut,Male,13,Thomas-Nelson
817,731,2024-05-28,burned,FIz-070,2024-07-14,9,47.0,2024-03-12,3,2,Giza,Female,13,Thomas-Nelson
818,405,2023-06-08,burned,rce-126,2023-08-01,2,54.0,2022-06-30,5,1,Port Said,Male,18,Lewis LLC
819,246,2022-11-11,subscribed,dex-504,,9,,2021-07-30,16,2,Minya,Female,13,Thomas-Nelson
820,742,2024-05-18,burned,CIS-795,2024-07-04,3,47.0,2023-11-01,3,1,Giza,Male,8,Medina-Foster
821,591,2024-03-11,subscribed,SCI-185,,4,,2024-03-10,16,2,Minya,Female,15,Butler-Gomez
822,661,2024-05-25,subscribed,eXg-136,,1,,2021-08-29,7,1,Mansoura,Male,11,"Smith, Lawson and Hernandez"
823,650,2024-04-29,subscribed,OGV-534,,1,,2024-04-04,12,1,Fayyum,Male,11,"Smith, Lawson and Hernandez"
824,471,2023-10-15,subscribed,SzW-143,,1,,2023-07-26,19,1,Qena,Male,11,"Smith, Lawson and Hernandez"
825,826,2023-06-02,subscribed,TQW-233,,9,,2023-05-03,1,2,Cairo,Female,13,Thomas-Nelson
826,888,2024-06-18,burned,ODs-927,2024-09-13,8,87.0,2024-06-07,19,1,Qena,Male,20,Griffin-Leblanc
827,423,2024-06-29,subscribed,Zmi-596,,5,,2024-06-11,1,1,Cairo,Male,9,"Campbell, Shaffer and Martinez"
828,901,2023-02-26,subscribed,MEl-174,,5,,2021-09-01,7,2,Mansoura,Female,9,"Campbell, Shaffer and Martinez"
829,65,2022-06-16,subscribed,rWR-103,,9,,2021-12-08,8,1,El-Mahalla El-Kubra,Male,13,Thomas-Nelson
830,13,2024-01-13,burned,IMo-886,2024-02-18,3,36.0,2021-08-02,2,2,Alexandria,Female,8,Medina-Foster
831,213,2024-07-01,burned,QfO-931,2024-09-25,3,86.0,2024-04-16,11,2,Ismailia,Female,8,Medina-Foster
832,986,2024-01-05,burned,XGH-835,2024-01-31,7,26.0,2023-09-23,1,2,Cairo,Female,7,Berry-Anderson
833,242,2023-10-08,burned,yDQ-390,2023-12-26,9,79.0,2021-07-22,6,1,Suez,Male,13,Thomas-Nelson
834,493,2022-11-21,subscribed,nug-690,,6,,2021-08-06,10,2,Asyut,Female,15,Butler-Gomez
835,213,2024-06-06,subscribed,Cog-518,,2,,2024-04-16,11,2,Ismailia,Female,18,Lewis LLC
836,693,2024-06-11,burned,eqe-810,2024-07-10,1,29.0,2024-01-08,11,2,Ismailia,Female,11,"Smith, Lawson and Hernandez"
837,338,2024-01-31,burned,lma-282,2024-03-10,2,39.0,2021-12-25,10,2,Asyut,Female,18,Lewis LLC
838,997,2023-04-28,burned,kWq-026,2023-05-15,1,17.0,2022-07-07,20,2,Sohag,Female,11,"Smith, Lawson and Hernandez"
839,173,2023-08-03,burned,DOX-154,2023-08-30,10,27.0,2023-01-20,2,1,Alexandria,Male,13,Thomas-Nelson
840,672,2024-04-20,subscribed,hfU-838,,10,,2024-04-15,6,1,Suez,Male,13,Thomas-Nelson
841,164,2023-12-16,burned,wBP-855,2024-01-24,9,39.0,2022-09-06,12,2,Fayyum,Female,13,Thomas-Nelson
842,465,2024-07-02,burned,OQR-359,2024-09-20,10,80.0,2023-09-12,9,2,Tanta,Female,13,Thomas-Nelson
843,995,2023-12-04,burned,BsM-768,2023-12-26,8,22.0,2023-02-03,9,1,Tanta,Male,20,Griffin-Leblanc
844,497,2024-07-02,burned,yoZ-785,2024-07-11,7,9.0,2024-06-24,3,1,Giza,Male,7,Berry-Anderson
845,700,2023-11-27,burned,RDA-363,2023-12-02,3,5.0,2022-02-08,4,1,Shubra El-Kheima,Male,8,Medina-Foster
846,395,2024-04-10,burned,gsP-523,2024-06-12,8,63.0,2023-03-11,1,1,Cairo,Male,20,Griffin-Leblanc
847,703,2023-03-04,burned,kME-699,2023-04-08,2,35.0,2022-05-24,3,1,Giza,Male,18,Lewis LLC
848,917,2024-05-15,subscribed,FIB-338,,2,,2024-03-29,6,1,Suez,Male,18,Lewis LLC
849,308,2024-02-13,subscribed,Hjd-533,,10,,2024-02-04,10,2,Asyut,Female,13,Thomas-Nelson
850,768,2024-07-07,subscribed,iEo-668,,3,,2024-03-11,15,1,Aswan,Male,8,Medina-Foster
851,183,2024-07-12,subscribed,Lqt-504,,7,,2024-06-27,11,2,Ismailia,Female,7,Berry-Anderson
852,629,2024-06-11,subscribed,eYx-710,,1,,2024-04-18,19,1,Qena,Male,11,"Smith, Lawson and Hernandez"
853,794,2024-03-09,subscribed,wZO-952,,8,,2022-09-11,3,1,Giza,Male,20,Griffin-Leblanc
854,510,2023-03-10,burned,Jyc-751,2023-03-23,7,13.0,2022-12-28,13,1,Zagazig,Male,7,Berry-Anderson
855,708,2024-03-18,burned,FHj-838,2024-06-08,4,82.0,2023-10-21,5,2,Port Said,Female,15,Butler-Gomez
856,546,2022-08-12,subscribed,dvU-024,,5,,2022-02-17,3,2,Giza,Female,9,"Campbell, Shaffer and Martinez"
857,564,2022-11-21,burned,uQM-780,2022-12-27,10,36.0,2022-09-09,15,2,Aswan,Female,13,Thomas-Nelson
858,624,2024-05-24,subscribed,dms-064,,1,,2022-02-26,3,2,Giza,Female,11,"Smith, Lawson and Hernandez"
859,764,2024-06-08,burned,iiX-196,2024-07-25,4,47.0,2024-02-06,3,2,Giza,Female,15,Butler-Gomez
860,594,2024-04-17,burned,uuU-081,2024-05-14,1,27.0,2024-01-30,3,1,Giza,Male,11,"Smith, Lawson and Hernandez"
861,744,2023-04-15,burned,fmm-257,2023-05-12,1,27.0,2022-10-14,14,2,Damietta,Female,11,"Smith, Lawson and Hernandez"
862,227,2022-05-11,burned,lCP-759,2022-07-21,10,71.0,2021-10-12,5,1,Port Said,Male,13,Thomas-Nelson
863,745,2022-05-01,burned,VcU-640,2022-05-15,1,14.0,2021-07-19,11,1,Ismailia,Male,11,"Smith, Lawson and Hernandez"
864,733,2023-12-19,burned,ufP-357,2023-12-24,7,5.0,2023-05-16,15,2,Aswan,Female,7,Berry-Anderson
865,436,2024-04-03,subscribed,COk-555,,7,,2023-10-06,17,2,Damanhur,Female,7,Berry-Anderson
866,925,2024-03-29,subscribed,IyK-411,,4,,2023-08-14,10,1,Asyut,Male,15,Butler-Gomez
867,422,2023-07-15,burned,ngT-378,2023-10-08,2,85.0,2022-05-07,3,1,Giza,Male,18,Lewis LLC
868,554,2022-02-21,subscribed,Nty-797,,3,,2022-02-17,13,1,Zagazig,Male,8,Medina-Foster
869,21,2023-04-17,burned,bGP-580,2023-06-03,8,47.0,2021-11-28,10,1,Asyut,Male,20,Griffin-Leblanc
870,554,2022-08-11,subscribed,qrY-967,,8,,2022-02-17,13,1,Zagazig,Male,20,Griffin-Leblanc
871,397,2023-09-11,burned,RvN-317,2023-10-27,6,46.0,2023-08-30,10,1,Asyut,Male,15,Butler-Gomez
872,625,2023-05-21,subscribed,JRA-892,,10,,2022-10-06,5,2,Port Said,Female,13,Thomas-Nelson
873,105,2022-12-14,burned,RiM-258,2022-12-22,9,8.0,2021-11-29,1,1,Cairo,Male,13,Thomas-Nelson
874,192,2022-08-26,subscribed,pzC-654,,9,,2021-12-04,16,2,Minya,Female,13,Thomas-Nelson
875,17,2023-08-31,burned,iWE-446,2023-09-07,4,7.0,2022-07-08,1,2,Cairo,Female,15,Butler-Gomez
876,120,2024-04-13,subscribed,fuz-429,,1,,2024-04-11,19,1,Qena,Male,11,"Smith, Lawson and Hernandez"
877,393,2024-03-25,burned,kao-019,2024-04-30,1,36.0,2022-02-24,7,2,Mansoura,Female,11,"Smith, Lawson and Hernandez"
878,425,2023-03-21,burned,kpg-083,2023-04-11,10,21.0,2022-03-04,8,1,El-Mahalla El-Kubra,Male,13,Thomas-Nelson
879,129,2024-03-07,burned,SSw-936,2024-05-14,5,68.0,2024-02-03,11,2,Ismailia,Female,9,"Campbell, Shaffer and Martinez"
880,130,2022-08-31,subscribed,Aji-662,,2,,2022-04-18,4,2,Shubra El-Kheima,Female,18,Lewis LLC
881,572,2023-03-13,subscribed,Nzi-017,,6,,2022-07-31,11,2,Ismailia,Female,15,Butler-Gomez
882,560,2023-09-05,subscribed,BtQ-731,,7,,2023-01-29,3,2,Giza,Female,7,Berry-Anderson
883,29,2024-04-25,burned,kYF-001,2024-05-08,1,13.0,2024-02-08,5,2,Port Said,Female,11,"Smith, Lawson and Hernandez"
884,97,2024-06-08,subscribed,Ztp-705,,6,,2024-05-18,2,1,Alexandria,Male,15,Butler-Gomez
885,10,2024-05-06,burned,Bep-507,2024-06-16,8,41.0,2023-08-19,4,2,Shubra El-Kheima,Female,20,Griffin-Leblanc
886,242,2024-01-19,subscribed,CGY-648,,5,,2021-07-22,6,1,Suez,Male,9,"Campbell, Shaffer and Martinez"
887,826,2023-07-06,subscribed,Wsf-493,,7,,2023-05-03,1,2,Cairo,Female,7,Berry-Anderson
888,956,2024-05-18,subscribed,JSS-371,,10,,2022-01-01,11,2,Ismailia,Female,13,Thomas-Nelson
889,232,2024-05-17,subscribed,fDy-332,,6,,2024-04-17,16,1,Minya,Male,15,Butler-Gomez
890,789,2024-02-02,burned,fNj-346,2024-04-21,4,79.0,2022-08-30,6,2,Suez,Female,15,Butler-Gomez
891,284,2023-12-25,subscribed,SBQ-471,,7,,2023-07-23,3,1,Giza,Male,7,Berry-Anderson
892,715,2022-05-02,subscribed,Vim-276,,10,,2022-04-04,12,1,Fayyum,Male,13,Thomas-Nelson
893,759,2023-01-16,burned,Kgc-865,2023-03-20,9,63.0,2021-12-18,17,1,Damanhur,Male,13,Thomas-Nelson
894,802,2023-03-10,burned,GBM-486,2023-03-18,10,8.0,2021-07-20,11,1,Ismailia,Male,13,Thomas-Nelson
895,776,2022-01-10,subscribed,ygI-807,,10,,2022-01-08,12,1,Fayyum,Male,13,Thomas-Nelson
896,955,2023-08-14,subscribed,dRr-021,,7,,2023-07-07,14,1,Damietta,Male,7,Berry-Anderson
897,726,2024-07-12,burned,UPJ-410,2024-09-24,5,74.0,2024-07-08,17,1,Damanhur,Male,9,"Campbell, Shaffer and Martinez"
898,200,2023-01-12,burned,XyA-140,2023-03-28,7,75.0,2022-04-30,19,2,Qena,Female,7,Berry-Anderson
899,945,2023-03-28,burned,Whr-783,2023-04-02,3,5.0,2022-04-01,11,1,Ismailia,Male,8,Medina-Foster
900,79,2023-06-05,subscribed,NwY-496,,2,,2021-11-06,1,1,Cairo,Male,18,Lewis LLC
901,913,2024-04-26,subscribed,qGv-555,,5,,2022-04-06,1,2,Cairo,Female,9,"Campbell, Shaffer and Martinez"
902,956,2024-02-27,subscribed,fsb-257,,4,,2022-01-01,11,2,Ismailia,Female,15,Butler-Gomez
903,855,2023-02-28,burned,fUT-681,2023-05-25,5,86.0,2022-02-21,3,2,Giza,Female,9,"Campbell, Shaffer and Martinez"
904,856,2024-06-23,burned,cDU-793,2024-07-09,8,16.0,2024-01-18,17,2,Damanhur,Female,20,Griffin-Leblanc
905,173,2024-05-03,burned,UnV-018,2024-05-11,4,8.0,2023-01-20,2,1,Alexandria,Male,15,Butler-Gomez
906,467,2024-05-27,subscribed,uMI-612,,9,,2023-02-26,17,2,Damanhur,Female,13,Thomas-Nelson
907,581,2023-03-02,burned,ahB-259,2023-03-19,7,17.0,2023-01-21,8,1,El-Mahalla El-Kubra,Male,7,Berry-Anderson
908,416,2024-06-04,subscribed,zrk-633,,10,,2022-12-24,1,2,Cairo,Female,13,Thomas-Nelson
909,940,2023-10-31,burned,KYJ-396,2023-12-16,7,46.0,2022-07-18,2,1,Alexandria,Male,7,Berry-Anderson
910,449,2024-07-13,subscribed,OEK-662,,8,,2024-06-28,10,1,Asyut,Male,20,Griffin-Leblanc
911,87,2023-09-16,subscribed,ukn-091,,6,,2022-10-21,3,1,Giza,Male,15,Butler-Gomez
912,101,2024-03-30,burned,duN-546,2024-03-31,8,1.0,2022-12-13,3,1,Giza,Male,20,Griffin-Leblanc
913,8,2024-03-29,subscribed,uFC-918,,3,,2024-02-26,11,1,Ismailia,Male,8,Medina-Foster
